"","system.index","Wetness","Wetness_1","Wetness_10","Wetness_11","Wetness_12","Wetness_13","Wetness_14","Wetness_15","Wetness_16","Wetness_17","Wetness_18","Wetness_19","Wetness_2","Wetness_20","Wetness_21","Wetness_22","Wetness_23","Wetness_24","Wetness_25","Wetness_26","Wetness_27","Wetness_28","Wetness_29","Wetness_3","Wetness_30","Wetness_31","Wetness_32","Wetness_4","Wetness_5","Wetness_6","Wetness_7","Wetness_8","Wetness_9",".geo","CID","class"
"310","0000000000000000003c_0",-1475.4895,-745.3646,-794.3762,-1120.5148,-922.1549,-1088.0586,-1173.145,-1382.2262,-1526.8221,-1519.6514,-1372.8633,-1164.614,-761.75525,-1180.9973,-1228.5532,-1314.9686,-1431.0348,-1218.0352,-1236.9263,-1382.0579,-1497.3348,-505.6736,-131.7865,-978.3733,-95.7572500000001,-473.01875,-229.168,-881.5067,-1360.1512,-777.64417,-670.49365,-854.163,-961.1366,NA,310,"ltr"
"311","0000000000000000003d_0",-2845.5132,-1380.2224,-350.9403,-506.7733,-621.6318,-629.1228,-898.57104,-2050.6636,-2091.3462,-1941.8362,-2276.6047,-1718.3173,-1441.4204,-1561.6436,-1576.7505,-2112.9226,-1913.4829,-1647.0948,-1830.9646,-2052.84,-2302.0671,-794.304,-828.6007,-1787.5125,-805.09385,-644.20485,-916.1656,-1343.0338,-1486.8384,-1435.2682,-1067.2357,-540.84595,-590.6725,NA,311,"ltr"
"312","0000000000000000003e_0",-228.0133,-360.46906,-497.81775,-512.0155,-570.9681,-611.9841,-641.763,-905.15234,-1115.0857,-1095.6989,-1023.5525,-804.8025,-299.76904,-802.64185,-959.2734,-1775.1322,-1384.646,-1007.8755,-1684.3322,-1743.2228,-1510.4851,-742.2324,-563.31825,-311.9766,-407.7637,-966.8544,-582.2459,-358.46564,-339.4723,-381.0878,-693.22595,-320.75195,-752.5099,NA,312,"ltr"
"313","0000000000000000003f_0",-826.9933,-924.42413,-1183.2324,-1390.0286,-1336.2017,-1381.8374,-1540.7389,-1755.0659,-1702.2998,-1822.1764,-1492.949,-1649.5563,-1335.6965,-1452.2611,-1644.7596,-1610.6124,-1809.3281,-1552.4971,-1711.7695,-1816.0194,-2067.9546,-337.72155,-277.0836,-1430.7769,-304.045,-292.3737,-195.54425,-1059.5096,-992.03766,-1156.1227,-1110.3524,-1344.4141,-1351.7618,NA,313,"ltr"
"314","00000000000000000040_0",-733.3708,-805.8045,-1248.2058,-1284.7693,-1062.1022,-1028.0608,-1269.3915,-1601.0393,-1457.133,-1740.2426,-1350.7732,-1561.7914,-792.27563,-1405.6497,-1471.1177,-1678.3722,-1374.8625,-1385.5294,-1438.577,-1388.1187,-1545.9229,-510.0266,-270.5511,-845.4883,-366.91,-574.5928,-923.3226,-572.4635,-863.0221,-755.24396,-1333.0732,-1166.0457,-1217.272,NA,314,"ltr"
"315","00000000000000000041_0",-338.3838,-357.3595,-500.715,-997.0876,-545.8933,-349.93,-648.7239,-851.56274,-913.7252,-1020.05945,-803.7411,-556.5952,-323.8725,-623.8359,-601.2682,-631.204,-655.3391,-588.2984,-507.04047,-722.60266,-951.6202,-53.1135000000001,-29.7005,-506.6798,-12.3836499999999,-29.69335,-112.1552,-384.99646,-623.24475,-397.03934,-511.1878,-683.53174,-573.5963,NA,315,"ltr"
"316","00000000000000000042_0",-980.08984,-679.4193,-706.6497,-743.59534,-761.0858,-1013.7412,-1175.5149,-1171.917,-1172.9921,-2008.4349,-2115.7563,-1697.9292,-724.875,-1549.7892,-1726.1908,-1646.1644,-1659.2549,-1382.1003,-1601.6101,-1535.4012,-1891.5789,-778.2511,-630.37275,-691.1527,-1345.76915,-1296.85965,-508.9413,-622.6085,-752.4282,-671.8477,-667.12006,-715.5615,-667.0415,NA,316,"ltr"
"317","00000000000000000043_0",-1069.9355,-1054.8345,-1004.4768,-826.3162,-781.4641,-1493.1622,-1108.3899,-1365.4077,-1565.294,-1671.0093,-1191.9602,-1294.0804,-825.35,-1178.434,-1468.2441,-1498.666,-1583.6716,-1732.0251,-1831.2283,-1491.538,-1546.6226,-73.4339000000001,80.7892,-1084.2766,106.89045,138.9524,-991.80725,-907.1752,-940.8926,-784.61786,-937.4008,-876.2889,-953.23047,NA,317,"ltr"
"318","00000000000000000044_0",-1129.7876,-1093.7074,-1457.665,-834.26624,-818.1271,-1040.1123,-918.0568,-1203.1431,-1925.3076,-2025.9226,-1951.7976,-1664.8004,-813.1688,-1408.894,-1705.7067,-1755.9712,-1530.9073,-1016.0227,-974.4344,-1182.2784,-2425.646,85.5534,-1071.9655,-1010.0187,-682.85545,-1188.4239,-579.55135,-869.7889,-843.3324,-827.07947,-729.5698,-1220.7646,-929.1863,NA,318,"ltr"
"319","00000000000000000045_0",-1389.4097,-1269.8757,-1331.9003,-1438.546,-1196.8197,-1929.627,-1338.3931,-1319.2974,-1516.1237,-1753.7588,-2146.9634,-1533.6418,-1257.7758,-1263.8148,-1504.5842,-1726.9001,-1985.5387,-1256.2817,-1334.5183,-1709.989,-1842.2266,-997.1101,-235.8383,-1669.127,-935.8435,-981.84945,-592.7291,-1711.3225,-1451.9503,-1124.6252,-1599.4275,-1279.7866,-1411.9922,NA,319,"ltr"
"320","00000000000000000046_0",-931.1137,-870.9422,-632.33124,-602.1587,-691.4853,-817.9571,-807.10376,-878.5945,-1250.744,-2098.104,-1528.7278,-1282.568,-842.00305,-1030.6143,-1073.0614,-804.6826,-1184.2826,-1180.534,-1188.204,-1066.6023,-1292.0977,-116.94635,-299.70135,-971.8024,-207.41,-197.4675,-227.9154,-904.4698,-874.1462,-885.60266,-741.3544,-710.5382,-778.1092,NA,320,"ltr"
"321","00000000000000000047_0",-455.51526,-665.8345,-272.2228,-424.7919,-589.39954,-565.2516,-808.30255,-812.161,-886.7382,-910.6809,-790.97375,-806.3726,-461.91937,-657.0677,-912.8064,-1018.7245,-941.64197,-670.3997,-768.0366,-1052.8904,-811.81287,-371.74735,-386.02675,-747.2487,-381.6076,-160.5291,-123.22735,-465.1536,-704.4403,-411.5207,-662.214,-538.3712,-931.7556,NA,321,"ltr"
"322","00000000000000000048_0",-695.5646,-766.7082,-592.1643,-604.5486,-531.6067,-702.72876,-586.87415,-851.2864,-971.9772,-1307.5056,-1314.1399,-1142.5297,-669.0915,-985.21643,-791.7362,-939.07526,-1060.5409,-1168.8838,-1503.1895,-1253.0876,-1584.2458,-420.20055,-410.1874,-620.1322,-427.1511,-613.664,-948.5404,-623.6341,-652.1757,-532.0715,-535.3817,-410.96555,-637.359,NA,322,"ltr"
"323","00000000000000000049_0",-1770.8923,-2023.9707,-1026.3434,-1199.0706,-1227.797,-1473.6315,-1388.4325,-1686.1592,-1683.9364,-1585.0222,-1771.6416,-1383.4604,-727.8331,-1296.5854,-1455.2913,-1709.9055,-1225.8223,-1155.4955,-1544.8044,-1435.7401,-1721.2507,-648.5529,-625.7548,-775.8679,-275.91795,-566.7803,-327.1198,-789.8109,-2183.689,-733.4162,-994.18585,-13.3803,-875.4053,NA,323,"ltr"
"324","0000000000000000004a_0",-436.139,-563.7349,-522.94635,-512.1766,-493.5253,-581.1143,-594.5443,-769.76465,-928.353,-1973.5931,-1532.623,-1290.7651,-499.7826,-1161.01,-1378.9094,-1940.65,-1962.9031,-1348.3925,-1183.9912,-2072.6685,-2132.4138,-1429.65005,-341.6316,-560.1115,-391.9278,-120.0547,-703.8127,-507.6222,-505.2063,-482.357,-501.5896,-495.00342,-638.6798,NA,324,"ltr"
"325","0000000000000000004b_0",-1119.5571,-1685.7566,-795.4196,-865.12524,-1178.8219,-1028.5454,-920.2378,-1193.4093,-1426.5466,-1507.6832,-1699.336,-1142.3912,-1236.371,-998.1654,-1205.2888,-1271.9915,-1455.1875,-2080.2512,-1511.9742,-1437.0686,-1444.8127,-2128.1501,-367.4089,-2403.4055,-712.25615,-555.2035,-269.9286,-784.5963,-1413.4348,-913.044,-962.13464,-1008.94824,-1330.1888,NA,325,"ltr"
"326","0000000000000000004c_0",-411.20703,-473.83508,-434.651,-700.6013,-745.1737,-755.89905,-901.7228,-1302.7114,-1294.134,-1452.1794,-1112.6426,-992.5977,-941.6906,-953.562,-1080.6494,-1003.291,-1269.2987,-1082.7205,-1079.4648,-1185.9633,-1074.2122,-65.7785,31.6090000000001,-636.9711,-204.125,-245.3267,-49.1521000000001,-169.6511,-252.46635,-288.2999,-537.7742,-446.4332,-475.19513,NA,326,"ltr"
"327","0000000000000000004d_0",-1275.3816,-845.1797,-1578.0457,-1813.8992,-1450.0225,-787.07434,-921.5252,-1893.568,-2258.2817,-1757.8323,-1450.9646,-1465.9954,-810.9079,-1739.2826,-1804.4647,-1818.5903,-1283.1443,-1350.7283,-1530.346,-1564.5173,-1659.0818,-512.9403,-486.5592,-810.4153,-886.6648,-569.9512,-912.809,-625.24805,-647.0707,-644.4741,-1068.6667,-731.196,-1726.3329,NA,327,"ltr"
"328","0000000000000000004e_0",-659.5172,-701.66187,-1335.856,-979.1563,-1098.0574,-1184.3425,-1215.5895,-1387.578,-1646.5468,-1561.6316,-1395.598,-1350.9341,-542.5023,-1438.5929,-1551.4657,-1312.8354,-1076.5314,-731.08105,-996.98315,-1365.9856,-1441.2292,-266.9549,-229.0393,-756.6461,-274.62705,-323.21335,-345.158,-588.0106,-599.5775,-636.8755,-798.9352,-1769.8329,-1015.359,NA,328,"ltr"
"329","0000000000000000004f_0",-1788.9579,-1704.6399,-1445.0178,-1163.9998,-1599.9269,-1345.6776,-1058.8463,-1339.0717,-1260.3126,-1532.8171,-1386.8158,-1150.822,-1339.2913,-1194.4331,-1447.5742,-1172.3383,-948.7307,-1205.2788,-1469.4963,-1221.509,-1526.7365,-521.06675,-851.2103,-667.0813,-295.5782,-570.4649,-412.098,-793.8999,-783.57874,-1190.9795,-1150.0491,-892.6341,-1423.6895,NA,329,"ltr"
"330","00000000000000000050_0",-1410.0442,-1352.0012,-1222.8499,-1119.0022,-1218.4003,-1222.1785,-1153.8763,-1367.0862,-1500.2665,-1708.1082,-1404.387,-1386.6029,-1156.3433,-1196.4272,-1445.2253,-1371.7316,-1268.7385,-1681.5872,-1444.2788,-1281.5667,-1753.4069,-1231.5993,-809.7943,-1187.9985,-904.2074,-602.77585,-808.2271,-980.0353,-1420.1372,-1339.6877,-1378.492,-1046.3225,-1324.9934,NA,330,"ltr"
"331","00000000000000000051_0",-768.0171,-984.6545,-1203.7017,-1285.694,-1635.2076,-1240.8394,-1038.601,-1905.9055,-1816.1455,-1792.7778,-1585.8708,-1528.3387,-1145.4388,-1442.0681,-1364.8358,-1501.9023,-1517.7131,-1319.5444,-1583.0103,-1409.9016,-2167.6206,-1251.9633,-1112.68965,-1478.7668,-1307.81235,-1111.49885,-1245.8191,-705.1316,-1540.0419,-1461.6912,-775.8567,-790.3827,-1715.3591,NA,331,"ltr"
"332","00000000000000000052_0",-657.1421,-790.8115,-1421.3494,-911.46277,-1082.711,-1240.0939,-1296.3173,-1375.5664,-1368.8527,-1333.3542,-1191.5402,-1165.0747,-639.1086,-1194.6516,-1218.6432,-1201.7504,-1153.9353,-1026.1609,-1137.4349,-1164.684,-1449.3888,-541.5714,-326.7855,-1102.9164,-352.22685,-290.948,-256.6748,-745.5928,-778.8806,-752.8866,-978.69434,-1046.3304,-930.6824,NA,332,"ltr"
"333","00000000000000000053_0",-1643.7634,-1343.2793,-904.6187,-1497.9463,-1122.5836,-1035.582,-1037.6909,-1558.785,-1674.5797,-1157.8293,-1459.8177,-1277.9261,-930.4918,-1090.1576,-1519.2429,-1656.8965,-1548.7462,-895.47266,-1415.4485,-1806.8113,-1240.7816,-780.9525,-575.631,-782.1504,-679.216,-670.08445,-1062.4642,-256.1515,-673.7403,-679.47766,-721.7279,-918.6414,-1147.9845,NA,333,"ltr"
"334","00000000000000000054_0",-792.828,-1807.1166,-1246.6626,-1943.1746,-1745.9724,-1362.4291,-1162.3735,-1403.1116,-1534.5243,-1714.765,-1511.3435,-1551.5914,-1289.3069,-1471.3676,-1473.3345,-1352.4712,-1441.878,-1637.3196,-1299.9207,-1457.4519,-1804.5007,-502.5011,-444.7911,-1718.9255,-696.0028,-500.68165,-1033.61005,-882.1848,-993.72156,-1388.4211,-889.5296,-833.49347,-1924.3014,NA,334,"ltr"
"335","00000000000000000055_0",-1215.8071,-1202.662,-1010.9382,-768.87976,-1613.0837,-991.02185,-1037.6527,-1710.5133,-1570.555,-1432.4418,-1514.6934,-1009.2937,-833.7595,-805.6853,-1412.612,-1477.7283,-843.98206,-845.3526,-1225.6774,-2011.522,-1111.8,-1040.6697,-652.8565,-708.8479,-665.4185,-182.35585,-409.4048,-566.5433,-912.9649,-782.1677,-948.16156,-665.2882,-1434.2365,NA,335,"ltr"
"336","00000000000000000056_0",-1445.9381,-1416.1558,-1256.7874,-1890.8291,-2250.6287,-1033.7742,-1532.1476,-1832.2421,-2086.8374,-1446.8429,-1651.6213,-1438.9552,-1066.987,-1553.3954,-1741.113,-1590.7607,-1934.0919,-981.56335,-1652.5146,-2114.7522,-1536.1646,-708.9045,-803.7024,-2074.3533,-782.1645,-814.6984,-988.6195,-800.2924,-925.4269,-1429.0992,-1064.547,-1578.1733,-1116.4792,NA,336,"ltr"
"337","00000000000000000057_0",-1055.0138,-1371.2827,-813.962,-1083.2625,-1374.3014,-1592.072,-1320.8223,-1498.901,-1746.4501,-1939.0356,-1482.8466,-1456.6141,-1222.6671,-1474.2592,-1615.6462,-1689.2397,-1678.1788,-1333.8413,-1373.8705,-1537.9418,-1828.1934,-902.8775,-705.3357,-1930.773,-1429.0745,-994.58515,-1266.66215,-981.651,-875.6722,-1298.9438,-965.999,-968.01074,-918.8186,NA,337,"ltr"
"338","00000000000000000058_0",-1500.0337,-1313.6198,-1330.6903,-1812.9249,-2395.8574,-1000.9204,-1442.3643,-1889.0259,-2260.4644,-1523.0337,-1546.8064,-1385.5732,-1134.4386,-1585.2832,-1780.1388,-1541.3076,-1957.924,-949.7459,-1583.7181,-2155.476,-1740.5104,-730.8741,-845.7339,-2167.7227,-673.26385,-700.8605,-1020.5995,-894.7715,-890.7747,-1491.8813,-817.8205,-1298.5752,-978.8994,NA,338,"ltr"
"339","00000000000000000059_0",-1367.6288,-1828.2177,-1284.4843,-1630.2222,-1403.3226,-1414.3097,-1382.9061,-1834.6381,-2089.5273,-1521.8138,-1253.082,-1307.2871,-804.5466,-990.2681,-1586.9268,-1814.6921,-1899.5455,-1024.4995,-1179.0549,-1689.1433,-1433.1257,-277.1103,-802.15085,-767.0883,-367.49775,-598.19535,-430.0687,-760.2608,-658.7361,-926.76,-797.5434,-1240.2208,-1408.2787,NA,339,"ltr"
"340","0000000000000000005a_0",-1607.9923,-1937.0256,-1235.656,-1588.8281,-2167.4263,-1525.3811,-1440.1832,-1686.4617,-1962.3817,-1940.4589,-1760.0577,-1765.8625,-1871.946,-1646.6682,-1783.3914,-2424.0142,-1703.2908,-1725.1421,-1965.0347,-1895.1414,-2774.3643,-1629.3586,-1056.55675,-2025.73,-1518.5651,-1410.6907,-1245.7974,-1293.092,-1619.8171,-1768.6879,-1382.5813,-1349.8687,-1295.6284,NA,340,"ltr"
"341","0000000000000000005b_0",-2126.0115,-771.42175,-1508.0309,-567.4565,-598.8679,-1024.3878,-313.87903,-233.59975,-368.30817,16.3888,114.56025,212.7101,-279.5537,83.924545,-17.4235,2.4520001,113.2584,226.46649,206.1248,211.23755,-65.954895,190.9576,256.6738,-419.64917,229.9005,178.511,179.8376,-306.0085,-890.3729,-768.8535,-1097.0977,-900.6876,-1305.078,NA,341,"ltr"
"342","0000000000000000005c_0",-1966.0995,-866.3154,-1565.9991,-1232.3142,-863.4814,-1085.1656,-835.04126,-654.2468,-899.4734,-876.2161,-341.1267,-55.4813,-361.9615,-176.18799,-193.53546,-299.5683,-83.3832,-76.3951,-85.9785,-214.0489,-460.4677,138.8777,176.5466,-734.8672,119.5397,216.553,185.1571,-723.9583,-897.51794,-865.8893,-1154.8394,-878.8419,-1378.2272,NA,342,"ltr"
"343","0000000000000000005d_0",-1840.2632,-2084.3413,-2032.4813,-2196.0583,-1867.5625,-2247.6443,-1969.0201,-2446.2283,-2162.777,-2586.6887,-2239.1138,-2054.3257,-1774.6211,-2231.9148,-2325.1958,-1910.29,-1509.4257,-1980.1499,-1743.0089,-1177.1495,-1206.1315,-370.9222,-1133.6807,-1832.5209,-708.3021,-443.1826,-402.2122,-1674.0973,-1734.8032,-1813.7195,-1789.2361,-1685.1532,-1827.695,NA,343,"ltr"
"344","0000000000000000005e_0",-1696.2979,-1058.3843,-1129.382,-1265.5839,-1224.2117,-1447.6555,-1139.6082,-1164.0507,-1297.5576,-760.47,-572.2815,-351.1254,-457.47046,-428.2877,-683.2982,-733.4483,-393.56335,-340.3408,-185.34805,-227.3043,-514.1059,-77.0658000000001,76.0842000000002,-785.59656,-49.2088,17.8267,-22.26105,-692.1015,-683.558,-670.0923,-1419.0912,-1165.762,-1428.8495,NA,344,"ltr"
"345","0000000000000000005f_0",-838.928,-254.6679,-968.95984,-599.2191,-624.7373,-1059.6243,-943.4461,-1009.1816,-1029.1746,-1024.7456,-970.28296,-916.1685,-493.7819,-736.9367,-409.76654,45.9745,161.23111,286.02786,276.49268,284.4196,16.062801,99.916,142.8396,-915.9853,127.1474,161.1874,156.87755,-1148.5555,-1127.8788,-623.405,-837.2018,-805.6437,-1041.9434,NA,345,"ltr"
"346","00000000000000000060_0",-752.61523,-776.2434,-1100.1462,-890.5419,-1023.4989,-1597.6852,-988.8246,-1661.7787,-1609.231,-1665.1406,-1533.677,-1171.1216,-595.98865,-1321.9849,-1689.7871,-1519.6655,-2057.9263,-1195.906,-1155.6372,-1522.5477,-1883.635,-665.0481,-812.9961,-667.44006,-802.5244,-573.2511,-759.32915,-1667.2339,-1298.4766,-646.4742,-1376.4207,-1399.6857,-1476.8672,NA,346,"ltr"
"347","00000000000000000061_0",-465.80157,-577.4275,208.462,482.54077,317.6005,338.53894,601.18585,283.1344,275.32764,364.8205,332.833,411.18295,229.0297,411.14667,362.3989,285.695,438.4416,436.1787,448.4742,427.30875,124.73715,146.4024,276.9681,451.6454,177.5519,236.3655,252.5757,443.7764,189.553,309.5116,269.4188,130.0359,247.81714,NA,347,"ltr"
"348","00000000000000000062_0",-1379.892,-808.39075,229.7796,69.6838,-168.4753,-510.897,457.4586,119.339645,221.1998,197.018,249.2972,314.76007,-425.8195,346.8094,357.5506,248.9399,258.9296,288.14465,300.4524,326.6359,-885.162,263.6691,384.55055,-599.5779,334.7115,312.08565,311.8597,-441.9919,-926.2345,288.8247,-268.8723,-244.1199,-567.4442,NA,348,"ltr"
"349","00000000000000000063_0",-1466.7351,-1497.22,-19.01715,118.1736,167.8199,222.9318,503.1002,243.0408,265.19855,371.86124,240.7004,404.96994,-540.6756,399.9787,379.9593,276.8959,428.68597,438.69324,391.0575,437.8045,163.9336,186.0861,286.2382,15.4655,224.3943,267.3923,261.408,16.9817,-60.7383,225.2474,71.930145,-14.166702,163.7456,NA,349,"ltr"
"350","00000000000000000064_0",-985.711,-898.9577,-2061.2488,-1750.0989,-2251.553,-2332.3345,-2337.3118,-2437.9058,-1926.8472,-2401.0903,-2233.1584,-1906.7512,-815.8452,-2285.3086,-2418.4587,-1926.4496,-1882.4373,-2011.1523,-1820.8466,-2091.8613,-2282.608,-1664.83575,-900.1042,-880.8731,-902.33465,-412.3649,-557.23765,-805.8391,-2998.6985,-1289.6527,-1706.5605,-1495.8726,-2004.2585,NA,350,"ltr"
"351","00000000000000000065_0",-1233.3981,-1154.1725,-1483.2646,-1181.422,-1044.5312,-2332.325,-2545.2073,-3288.088,-3182.0264,-2800.6963,-2107.809,-1955.2275,-2417.71,-1871.6337,-2761.7788,-2959.8853,-2461.777,-1862.887,-2477.1008,-2986.9348,-2539.0884,-1482.9258,-1468.4448,-2405.7656,-2252.0267,-1325.9258,-1470.07615,-2257.433,-2347.2524,-1869.6653,-1264.5281,-1201.8964,-1847.3032,NA,351,"ltr"
"352","00000000000000000066_0",-723.1249,-887.194,-1270.7747,-1248.509,-1590.0684,-1688.6428,-1660.4884,-2253.3838,-2358.5256,-2068.9258,-1783.0464,-1835.3027,-704.84326,-1547.9875,-1846.6343,-1945.9589,-1949.544,-2012.1174,-1294.5491,-1659.3274,-1792.0986,-447.65785,-1382.7584,-1324.6663,-932.51775,-243.6139,-165.7155,-851.0091,-1491.1115,-1117.472,-2156.459,-1800.8005,-1855.2024,NA,352,"ltr"
"353","00000000000000000067_0",-819.423,-862.6927,-299.2363,-422.91635,-555.6074,-1121.0359,-880.17993,-1302.5623,-1106.1858,-1521.4885,-1139.8774,-1108.7759,-669.069,-837.75793,-914.3466,-1376.861,-1207.0557,-1085.9156,-1161.6262,-1263.5994,-1313.4905,-130.8435,-545.0612,-1185.8497,-566.5481,-113.5282,-233.4889,-808.1315,-1326.343,-1071.0912,-767.6339,-660.7677,-442.56757,NA,353,"ltr"
"354","00000000000000000068_0",-1090.672,-989.57745,-699.0647,-841.6889,-748.501,-839.4465,-815.1426,-2012.866,-1458.9027,-2034.325,-2064.1292,-1685.5388,-975.9479,-1818.1003,-2236.2998,-2048.0808,-1969.4801,-2005.9357,-2302.5244,-2131.7148,-2320.5044,-1427.1142,-1359.2596,-1031.0115,-1227.1627,-1234.9206,-860.32605,-1380.1842,-1150.6973,-1071.9323,-997.4342,-977.5944,-814.9015,NA,354,"ltr"
"355","00000000000000000069_0",-2618.0027,-1394.4415,-859.7554,-678.0222,-674.5429,-490.11273,-751.95374,-562.9542,-659.8563,-811.03516,-646.8532,-463.1185,-473.8711,-303.7838,-417.0434,-395.908,-330.20984,-393.5108,-546.5637,-487.9968,-668.9886,26.0957,133.5533,-543.39935,63.0403,95.9647000000001,118.93625,-350.1,-844.7557,-435.70398,-677.0034,-434.3138,-884.1813,NA,355,"ltr"
"356","0000000000000000006a_0",-844.30774,-1235.7461,-1220.1713,-1142.7981,-853.6416,-1403.6965,-1362.3551,-1629.5009,-1660.4602,-1534.0934,-1455.1327,-1252.7811,-835.176,-1243.5812,-1370.7332,-1263.1567,-995.1558,-1562.4884,-1675.4695,-2231.098,-2574.6118,-803.9054,-780.6518,-2171.8552,-947.0456,-903.165,-1009.55875,-1241.1318,-1814.3461,-799.5155,-887.1547,-1056.584,-1845.2312,NA,356,"ltr"
"357","0000000000000000006b_0",-1334.8743,-1393.5991,-1394.145,-1336.9366,-1182.1025,-1731.034,-1304.7673,-1745.3334,-1975.3252,-2117.3062,-1969.2622,-1594.4456,-1085.5009,-1451.5961,-1684.2535,-1683.2216,-1737.041,-1573.3489,-1634.53,-1745.2837,-1945.0792,-652.9117,-598.4926,-1405.1653,-713.7584,-555.5799,-472.9833,-1714.9305,-2200.0317,-1649.0139,-1370.4644,-1290.8271,-1638.012,NA,357,"ltr"
"358","0000000000000000006c_0",-1574.637,-1662.0406,-1224.9207,-1299.226,-1006.1255,-1113.0996,-963.7614,-1503.1732,-1534.7059,-1724.7004,-1427.2292,-1066.8049,-1125.494,-1023.1259,-1124.4634,-1100.0587,-1200.581,-1115.9465,-1326.4497,-2044.2004,-2096.8943,-793.3075,-858.1449,-1615.3638,-1187.248,-1659.6501,-1376.14895,-1593.2042,-2352.6204,-1323.0726,-1879.3193,-1447.7235,-1500.6785,NA,358,"ltr"
"359","0000000000000000006d_0",-279.1159,-316.84387,-509.583,-697.7331,-888.725,-1019.6003,-753.7383,-1202.4763,-987.5857,-1708.9994,-1509.6696,-1211.6969,-305.3257,-975.3795,-1071.9675,-1354.8307,-1480.3416,-1259.7281,-1125.3953,-1311.5104,-1575.2178,-839.5982,-779.858,-407.85468,-764.7924,-575.10615,-649.4382,-746.3949,-1060.4385,-599.47107,-1057.0543,-1049.8564,-1011.9409,NA,359,"ltr"
"360","0000000000000000006e_0",-661.16974,164.1135,453.27338,465.51154,346.0892,313.48413,532.0526,302.6116,353.29608,316.9522,290.03583,398.33557,286.7757,359.2828,465.0175,322.44928,394.154,480.4833,469.47058,442.48773,167.3871,191.9202,312.2011,532.4131,217.341,261.5763,273.7793,541.932,274.68765,367.1823,224.5404,174.9144,253.72488,NA,360,"ltr"
"361","0000000000000000006f_0",-361.73026,-288.6354,259.6137,241.00024,198.7417,208.2899,429.18823,220.5411,212.3221,188.0204,210.9405,252.9257,-108.8373,268.8233,325.2491,198.52051,326.52826,342.6949,287.5605,282.8288,54.2952,185.4655,165.9133,360.96765,164.5254,238.62385,218.2339,385.3092,12.5070505,221.0536,1.6301,64.9811,136.51889,NA,361,"ltr"
"362","00000000000000000070_0",-1003.2091,-1154.3043,-1426.1228,-1715.2244,-1849.0216,-1752.0815,-1365.5596,-2098.065,-1904.9895,-1886.6174,-2125.5535,-1655.4559,-914.0294,-1569.1117,-1757.9106,-1580.6931,-1960.2396,-1770.2803,-1774.6342,-2108.7134,-2201.5493,-1428.54115,-1184.4188,-1872.9048,-1168.3462,-1171.7037,-749.2897,-1298.0178,-1332.1401,-1737.6772,-1362.4608,-1509.2076,-1712.9528,NA,362,"ltr"
"363","00000000000000000071_0",-727.8563,182.64111,501.5654,421.18988,364.1006,396.60492,511.68524,312.26,318.12524,305.7569,302.5452,348.8263,-120.42795,354.5022,398.9908,305.83673,451.1797,475.84583,506.47266,422.81396,180.69475,188.2659,200.1563,489.09045,264.8346,241.9427,296.4176,567.9656,204.8622,415.0925,62.6374,131.4151,266.85416,NA,363,"ltr"
"364","00000000000000000072_0",-518.9187,-381.3474,350.1987,200.2318,305.9079,315.91962,486.7412,322.3908,351.8567,398.1696,314.9436,372.00012,175.48575,374.4083,457.0091,293.1292,484.7211,473.4541,437.44812,480.2848,145.8127,165.0123,309.40445,364.23645,268.3439,300.0926,318.46205,-270.291,130.62234,348.35434,239.3516,100.3008,274.4673,NA,364,"ltr"
"365","00000000000000000073_0",-738.05444,-909.9241,-664.1986,-685.4224,-1155.5038,-1799.8455,-1418.5245,-1768.298,-1697.1592,-1277.4646,-1711.4696,-1369.1779,-780.9963,-1294.549,-1509.7415,-1418.7427,-1581.2378,-1364.7767,-1028.1945,-1430.7114,-1856.2461,-1007.71655,-643.95525,-1179.3379,-1411.2877,-531.0329,-535.79255,-795.1498,-1574.9288,-697.90967,-998.9436,-921.1531,-1391.3607,NA,365,"ltr"
"366","00000000000000000074_0",-1358.1086,-1346.598,-1021.0011,-1121.658,-1261.1208,-1279.1248,-1172.974,-1662.3411,-1571.4263,-2641.8374,-2187.9702,-1867.2178,-1239.7019,-1846.9595,-2016.1003,-2221.375,-1927.3617,-1819.6885,-2103.442,-2299.8938,-2181.2334,-1355.8006,-1386.95985,-1500.7675,-1323.2413,-1306.7188,-1222.5561,-1223.1592,-1255.0055,-1107.2208,-1368.0312,-1357.5844,-1214.436,NA,366,"ltr"
